time_of_day,dte,strike_mode,adjustment_setting,wing,fill_package,n,mean,median,ci_lo,ci_hi,p5,worst,worst_date,sortino_per_cycle,mdd,surf_wing_pct
09:00,2,B20,none,2000,maker,289,-0.519500,1.175618,-0.881752,-0.168766,-6.067052,-7.036217,2026-05-31,-0.184364,167.522306,77.51
11:00,2,A100,none,3000,maker,255,-0.512077,0.392560,-0.864552,-0.180358,-7.629606,-11.968230,2025-10-01,-0.184373,148.772650,89.41
09:00,2,A100,none,2000,taker,250,-0.368568,0.356648,-0.629379,-0.130368,-5.741638,-8.190940,2025-07-10,-0.184474,105.517249,86.00
09:00,2,A150,none,1000,taker,298,-0.243191,0.366662,-0.402463,-0.088569,-3.549001,-4.298620,2025-11-20,-0.184683,83.537588,84.56
09:00,2,B20,none,1500,maker,289,-0.436786,1.043626,-0.739556,-0.141577,-4.991487,-5.507581,2026-05-31,-0.184751,143.064651,75.78
11:00,2,A100,none,2000,taker,256,-0.412848,0.377859,-0.699181,-0.142027,-7.221320,-8.951604,2025-10-01,-0.184924,122.853966,89.84
09:00,2,B15,none,3000,taker,280,-0.630293,0.967272,-1.050307,-0.239539,-9.879726,-11.279729,2025-11-20,-0.184972,199.823644,85.00
15:00,2,A150,none,4000,taker,318,-0.595106,0.549216,-0.965230,-0.252982,-8.032074,-15.290800,2025-10-09,-0.185052,199.754622,87.11
13:00,2,A100,none,2000,taker,265,-0.384697,0.355761,-0.647446,-0.137908,-5.813357,-8.081092,2025-10-10,-0.185103,118.173918,89.43
09:00,2,A100,none,3000,maker,250,-0.454532,0.369840,-0.775042,-0.163383,-5.586842,-11.814437,2026-02-03,-0.185190,126.678759,88.80
15:00,2,A100,none,1000,taker,270,-0.237676,0.275860,-0.397526,-0.081360,-3.626351,-4.084507,2026-01-28,-0.185323,74.604818,88.15
11:00,2,A150,none,2000,maker,299,-0.427873,0.489194,-0.704320,-0.164251,-7.069603,-8.880325,2025-10-01,-0.185444,144.011477,86.29
11:00,2,A100,none,2000,maker,256,-0.413374,0.373075,-0.700938,-0.147655,-7.221320,-8.951604,2025-10-01,-0.185716,123.393990,89.06
13:00,2,B15,none,1500,maker,292,-0.428637,0.829200,-0.710999,-0.150849,-5.405334,-7.180837,2025-11-16,-0.185823,140.822378,83.56
09:00,3,B10,none,4000,maker,11,-0.835375,1.023843,-3.941945,1.133573,-8.453113,-14.662412,2026-06-02,-0.185832,18.216832,45.45
09:00,1,A50,none,1000,maker,269,-0.188997,0.158910,-0.313733,-0.072468,-3.206601,-3.942480,2025-07-10,-0.185842,58.162348,66.91
09:00,2,A150,none,3000,taker,298,-0.516680,0.543894,-0.842885,-0.207177,-7.867526,-11.814437,2026-02-03,-0.185842,169.156792,87.25
13:00,2,B15,none,1000,taker,291,-0.300042,0.629727,-0.503509,-0.101936,-3.367845,-6.142178,2026-02-06,-0.185887,100.608512,85.22
11:00,2,B40,none,1500,taker,301,-0.353852,-0.913271,-0.634464,-0.061808,-3.384341,-4.727056,2025-10-24,-0.185895,111.719958,78.74
13:00,2,B40,none,1500,maker,300,-0.356299,-1.326109,-0.646655,-0.063075,-3.569841,-5.294760,2026-02-06,-0.185951,119.780677,77.00
15:00,2,A150,none,1500,taker,318,-0.354813,0.486367,-0.574535,-0.144118,-5.596571,-6.049356,2025-10-09,-0.186148,120.130976,85.22
13:00,3,B25,none,2000,maker,19,-0.579931,0.934099,-2.196029,0.973980,-6.069617,-6.203460,2025-10-14,-0.186331,17.894548,26.32
09:00,2,A150,none,4000,maker,298,-0.572203,0.521655,-0.945169,-0.239613,-7.725993,-15.447780,2025-10-10,-0.186437,186.727156,90.27
15:00,2,A300,none,1500,taker,369,-0.432610,0.881386,-0.691138,-0.186393,-5.168263,-5.822967,2025-10-09,-0.186479,166.343621,81.03
13:00,2,A150,none,3000,maker,299,-0.529730,0.522816,-0.867168,-0.211323,-7.744861,-11.971283,2025-10-10,-0.186804,176.402057,89.63
09:00,2,B15,none,2000,maker,281,-0.490345,0.893744,-0.823079,-0.168010,-6.575057,-7.681434,2025-11-20,-0.186914,155.804990,80.07
13:00,2,B15,none,3000,taker,291,-0.642454,0.957083,-1.059326,-0.234629,-9.686978,-11.713475,2026-02-06,-0.187292,206.449119,88.32
09:00,2,B15,none,1500,maker,282,-0.415369,0.866505,-0.694032,-0.143669,-5.375210,-6.211331,2025-11-20,-0.187419,132.091041,79.79
13:00,2,A200,none,3000,taker,329,-0.576340,0.713472,-0.929589,-0.249033,-9.599732,-11.363869,2026-02-03,-0.187529,205.917355,87.54
11:00,2,A150,none,1500,maker,298,-0.373748,0.455335,-0.607447,-0.146689,-5.774515,-6.696936,2025-07-10,-0.187706,126.022464,84.23
09:00,3,B10,none,3000,taker,11,-0.629103,0.902982,-2.978859,0.944295,-6.425352,-10.770384,2026-06-02,-0.187979,14.198472,72.73
13:00,2,B25,none,1500,taker,299,-0.440244,0.557495,-0.756176,-0.133588,-4.416575,-7.124837,2025-11-16,-0.188038,150.570929,84.95
09:00,2,A150,none,2000,taker,298,-0.425306,0.509610,-0.693769,-0.177030,-7.171905,-8.079731,2025-07-10,-0.188145,141.243337,84.23
13:00,2,B15,none,3000,maker,292,-0.645522,0.938250,-1.059237,-0.239284,-9.594175,-11.713475,2026-02-06,-0.188194,205.889314,88.01
13:00,2,B25,none,1500,maker,299,-0.439671,0.463270,-0.753528,-0.140520,-4.408652,-7.180837,2025-11-16,-0.188237,151.877370,85.62
15:00,3,A200,none,2000,taker,53,-0.451882,0.686905,-1.167126,0.171510,-7.013910,-7.554259,2025-07-08,-0.188288,30.110636,49.06
11:00,2,A200,none,1000,taker,327,-0.272010,0.438505,-0.437477,-0.108957,-3.583920,-4.454305,2025-07-25,-0.188357,97.555345,85.93
13:00,2,A150,none,1000,taker,298,-0.266603,0.363148,-0.434870,-0.101256,-3.579521,-5.674310,2026-04-26,-0.188530,90.422754,88.93
09:00,2,A200,none,1500,taker,326,-0.375098,0.557762,-0.603770,-0.159550,-5.581299,-6.543924,2025-11-20,-0.188939,135.651297,82.52
13:00,2,A200,none,1500,taker,330,-0.393466,0.595359,-0.633816,-0.165289,-5.536614,-5.979911,2025-11-13,-0.188982,143.515503,86.97
13:00,2,A200,none,2000,taker,330,-0.460924,0.657708,-0.737535,-0.195189,-7.005934,-7.532807,2025-10-10,-0.189028,167.196891,86.97
09:00,2,A100,none,1500,taker,250,-0.331870,0.336899,-0.556509,-0.118631,-5.540542,-6.607190,2025-07-10,-0.189201,95.787308,86.80
09:00,2,B15,none,1000,taker,280,-0.293855,0.685937,-0.492351,-0.097895,-3.298361,-3.892310,2025-11-20,-0.189296,95.560652,82.14
13:00,2,A200,none,1000,taker,330,-0.277597,0.448059,-0.449923,-0.115744,-3.489149,-5.524752,2026-04-26,-0.189478,99.149141,87.58
13:00,2,A300,none,4000,taker,370,-0.732891,1.055504,-1.143556,-0.344257,-10.339004,-14.781766,2025-07-09,-0.189592,288.848895,87.84
13:00,2,B15,none,1000,maker,292,-0.303649,0.631522,-0.505111,-0.108196,-3.342000,-6.142178,2026-02-06,-0.189631,101.957305,85.62
09:00,2,A150,none,3000,maker,298,-0.529989,0.518588,-0.858246,-0.225357,-7.776426,-11.814437,2026-02-03,-0.189720,173.825489,87.92
09:00,2,B15,none,4000,taker,280,-0.747081,0.975350,-1.235175,-0.283509,-9.956547,-15.118505,2025-11-20,-0.189787,233.092142,85.00
15:00,2,A100,none,1000,maker,275,-0.242062,0.276679,-0.399802,-0.089270,-3.622892,-4.049994,2026-01-28,-0.189918,75.205236,86.91
15:00,3,A200,none,2000,maker,53,-0.455446,0.693605,-1.133853,0.154357,-7.033903,-7.554259,2025-07-08,-0.189968,30.369018,49.06
13:00,2,A150,none,2000,taker,298,-0.439662,0.496503,-0.710031,-0.179636,-7.126232,-8.000561,2025-10-10,-0.190009,147.515018,88.59
09:00,2,B20,none,3000,taker,290,-0.706418,1.202069,-1.170569,-0.261673,-9.719875,-11.032851,2025-11-20,-0.190049,226.161574,82.41
15:00,2,A150,none,3000,maker,319,-0.543268,0.537011,-0.868999,-0.230722,-8.079063,-11.582189,2025-11-12,-0.190057,181.614170,84.01
09:00,2,B30,none,4000,taker,292,-0.876643,0.626797,-1.467692,-0.278234,-11.849898,-13.626925,2026-01-31,-0.190060,273.508696,82.88
13:00,2,A150,none,1500,taker,298,-0.381167,0.463763,-0.621691,-0.156554,-5.736634,-6.449155,2025-10-10,-0.190289,129.276476,91.28
13:00,2,A300,none,2000,taker,372,-0.510999,0.886971,-0.805586,-0.220323,-6.663009,-7.388504,2026-02-13,-0.190532,205.117445,83.87
09:00,2,A100,none,2000,maker,250,-0.382287,0.351088,-0.643510,-0.145003,-5.747965,-8.190940,2025-07-10,-0.190734,108.199033,85.60
09:00,2,B15,none,3000,maker,281,-0.649290,0.967621,-1.062276,-0.252068,-9.817272,-11.435729,2025-11-20,-0.190851,202.964632,84.70
15:00,2,A300,none,2000,taker,369,-0.530560,0.998041,-0.831181,-0.232811,-6.527491,-7.332189,2025-07-10,-0.190934,200.567140,81.84
09:00,2,A150,none,1500,taker,298,-0.366322,0.468658,-0.594125,-0.152674,-5.700686,-6.639149,2025-11-20,-0.191076,122.806505,84.23
11:00,2,A300,none,4000,taker,357,-0.723803,0.959767,-1.143268,-0.319901,-9.788643,-14.903143,2025-07-10,-0.191115,280.202210,86.83
15:00,2,A150,none,4000,maker,319,-0.617537,0.532187,-0.988668,-0.279000,-8.021431,-15.290800,2025-10-09,-0.191267,205.559250,87.46
11:00,2,A300,none,3000,taker,357,-0.640830,0.934082,-1.007626,-0.289633,-9.830362,-12.885945,2025-10-01,-0.191412,250.122588,83.47
09:00,2,A200,none,2000,taker,326,-0.450575,0.628563,-0.720193,-0.196534,-7.063358,-8.079731,2025-07-10,-0.191518,161.242841,83.13
15:00,2,A150,none,2000,maker,319,-0.429790,0.500405,-0.692711,-0.187320,-6.994720,-7.580252,2026-02-03,-0.191705,143.640903,83.70
09:00,2,A100,none,1000,taker,250,-0.244517,0.276456,-0.408923,-0.086397,-3.711425,-4.371753,2025-11-20,-0.191725,72.678658,85.20
15:00,2,A300,none,3000,taker,367,-0.667560,1.141156,-1.039427,-0.301699,-9.867932,-11.134057,2025-10-09,-0.191862,254.145677,85.56
13:00,2,A50,none,1000,taker,191,-0.240410,0.154659,-0.427267,-0.062149,-3.545344,-5.758675,2026-04-26,-0.192142,53.321236,93.72
13:00,2,A300,none,4000,maker,369,-0.744921,1.047745,-1.170334,-0.349192,-10.347293,-14.781766,2025-07-09,-0.192231,290.865014,87.80
11:00,2,A300,none,2000,taker,357,-0.507607,0.809487,-0.806371,-0.222045,-6.677389,-7.856120,2025-12-02,-0.192238,198.884813,82.07
11:00,2,A150,none,1000,maker,298,-0.271732,0.347193,-0.442456,-0.108045,-3.626383,-4.545405,2025-10-01,-0.192438,91.257257,86.58
13:00,2,A300,none,3000,taker,371,-0.662544,1.028045,-1.038144,-0.306512,-9.982978,-10.958843,2025-07-09,-0.192818,262.942447,87.87
09:00,2,B20,none,3000,maker,289,-0.719140,1.211151,-1.180585,-0.272448,-9.656756,-10.930805,2026-05-31,-0.192829,227.226349,82.70
09:00,2,A150,none,2000,maker,298,-0.437205,0.504954,-0.709010,-0.180500,-7.230309,-8.079731,2025-07-10,-0.192869,145.490166,84.23
13:00,2,A100,none,1500,maker,265,-0.354590,0.322589,-0.592325,-0.137864,-5.605346,-6.591043,2025-10-10,-0.193049,109.057417,90.57
13:00,3,A100,none,1500,taker,46,-0.374198,0.330000,-0.968467,0.137375,-5.707412,-7.047855,2025-07-08,-0.193193,19.317619,73.91
15:00,2,A300,none,1000,maker,370,-0.301537,0.582427,-0.479520,-0.129512,-3.228935,-4.008284,2025-08-28,-0.193363,118.798656,78.65
13:00,2,A200,none,4000,maker,332,-0.665605,0.737641,-1.048881,-0.315078,-9.479628,-15.211880,2025-10-10,-0.193383,236.603482,90.36
09:00,2,A200,none,3000,taker,326,-0.592463,0.651898,-0.937685,-0.260412,-10.012991,-11.992108,2025-11-20,-0.193423,210.203781,85.28
13:00,2,A300,none,2000,maker,371,-0.520566,0.871454,-0.818783,-0.233854,-6.665146,-7.572504,2026-02-13,-0.193766,205.646867,84.10
09:00,2,B20,none,1000,taker,292,-0.305610,0.707579,-0.511634,-0.101052,-3.034647,-3.553893,2025-11-20,-0.193977,99.193440,78.77
09:00,2,A200,none,4000,taker,326,-0.668465,0.661157,-1.050556,-0.305514,-9.871310,-15.112694,2026-06-01,-0.194018,235.374940,87.73
13:00,2,A300,none,1500,taker,371,-0.443753,0.802027,-0.697831,-0.200256,-5.245343,-6.497281,2026-02-06,-0.194246,179.783132,85.44
09:00,2,A150,none,1000,maker,298,-0.257573,0.366139,-0.417324,-0.105172,-3.551056,-4.454620,2025-11-20,-0.194436,87.783426,84.23
13:00,2,B40,none,1500,taker,300,-0.380381,-1.241119,-0.667379,-0.082640,-3.569891,-6.106760,2026-02-06,-0.194440,130.297698,76.00
15:00,2,A150,none,1500,maker,319,-0.375157,0.452999,-0.592593,-0.168836,-5.593354,-6.049356,2025-10-09,-0.194903,124.882944,84.95
11:00,2,A200,none,1000,maker,327,-0.281867,0.431421,-0.445614,-0.121400,-3.549226,-4.442305,2025-07-25,-0.194915,97.863190,86.24
15:00,2,A150,none,1000,taker,320,-0.267488,0.381551,-0.428457,-0.113054,-3.513787,-4.047177,2025-09-20,-0.195005,89.215954,81.56
09:00,2,A100,none,1500,maker,250,-0.343758,0.307897,-0.570825,-0.132256,-5.549467,-6.607190,2025-07-10,-0.195278,98.034390,86.80
15:00,2,A300,none,1500,maker,369,-0.454660,0.799926,-0.715411,-0.202887,-5.154790,-5.945816,2025-10-09,-0.195337,172.978076,81.03
13:00,2,A300,none,3000,maker,370,-0.675039,1.001879,-1.062367,-0.316829,-9.995641,-10.958843,2025-07-09,-0.195869,265.208963,87.84
09:00,2,B15,none,4000,maker,281,-0.776665,0.975334,-1.258477,-0.314571,-10.081478,-15.274505,2025-11-20,-0.196009,239.349931,84.70
11:00,2,A300,none,4000,maker,357,-0.742568,0.934671,-1.162054,-0.344003,-9.676498,-14.903143,2025-07-10,-0.196107,286.307794,87.39
13:00,2,A50,none,1000,maker,194,-0.246348,0.154702,-0.432270,-0.067791,-3.565356,-5.774014,2026-04-26,-0.196322,54.941480,93.30
13:00,3,A100,none,1500,maker,46,-0.381489,0.330715,-0.976961,0.127970,-5.721421,-7.074698,2025-07-08,-0.196620,19.546416,71.74
09:00,2,A300,none,3000,taker,357,-0.655837,0.975334,-1.026348,-0.299802,-10.003243,-11.677680,2025-11-20,-0.196695,255.228327,82.91
13:00,2,A150,none,1000,maker,300,-0.281284,0.350467,-0.451132,-0.116083,-3.607067,-5.674310,2026-04-26,-0.196703,95.315018,88.67
11:00,2,A300,none,3000,maker,357,-0.658683,0.923717,-1.029906,-0.302337,-9.826769,-12.885945,2025-10-01,-0.196816,255.944238,83.47
09:00,2,A150,none,1500,maker,298,-0.379154,0.462166,-0.610118,-0.163278,-5.765918,-6.795149,2025-11-20,-0.197011,127.190171,84.90
15:00,2,B40,none,1000,taker,322,-0.223508,-1.115703,-0.404275,-0.040663,-1.832541,-3.282442,2025-07-04,-0.197057,71.969429,66.77
09:00,2,A300,none,2000,taker,357,-0.513574,0.846847,-0.808161,-0.228143,-6.608975,-7.852851,2025-11-20,-0.197405,200.403419,80.95
15:00,2,A300,none,2000,maker,369,-0.550520,0.957010,-0.855698,-0.254727,-6.527676,-7.461060,2025-10-09,-0.197745,207.481073,81.84
09:00,2,B20,none,1000,maker,291,-0.311501,0.703261,-0.517345,-0.109521,-3.022159,-3.312271,2025-10-02,-0.197769,98.041256,77.66
15:00,2,A300,none,3000,maker,367,-0.689462,1.094821,-1.070182,-0.321879,-9.875268,-11.298964,2025-10-09,-0.197855,261.516647,85.56
11:00,1,B30,none,1000,maker,375,-0.283488,-0.024326,-0.458119,-0.106247,-2.525258,-3.048928,2026-02-14,-0.198029,117.525112,45.33
15:00,2,A300,none,4000,taker,367,-0.804147,1.159203,-1.246393,-0.387314,-11.904638,-15.004778,2025-10-09,-0.198157,304.786821,85.29
13:00,2,A150,none,2000,maker,300,-0.466041,0.483650,-0.743681,-0.204772,-7.015660,-8.061918,2025-10-10,-0.198182,156.423192,89.00
13:00,2,A200,none,3000,maker,332,-0.615694,0.687949,-0.955832,-0.280678,-9.533092,-11.339453,2025-11-13,-0.198221,219.828813,87.65
13:00,2,A100,none,1500,taker,266,-0.368691,0.329165,-0.604725,-0.145105,-5.620173,-6.529686,2025-10-10,-0.198254,113.390875,90.98
13:00,2,A300,none,1500,maker,370,-0.454373,0.760570,-0.708032,-0.199913,-5.279009,-6.497281,2026-02-06,-0.198421,180.777024,86.22
09:00,2,A300,none,4000,taker,357,-0.753804,0.978477,-1.169538,-0.358233,-9.941424,-15.561121,2025-11-20,-0.198454,290.586996,87.11
09:00,3,A150,none,1000,taker,52,-0.256355,0.273708,-0.633641,0.067174,-3.783771,-3.910698,2025-11-11,-0.198956,15.631172,67.31
09:00,2,A300,none,3000,maker,356,-0.665286,0.968151,-1.019055,-0.307735,-10.024035,-11.833680,2025-11-20,-0.199360,257.339658,83.15
11:00,2,A300,none,2000,maker,357,-0.527980,0.818508,-0.820859,-0.242533,-6.673371,-7.932120,2025-12-02,-0.199551,205.997792,82.07
09:00,2,A50,none,4000,taker,175,-0.527156,0.243315,-0.936457,-0.161403,-6.034650,-15.868374,2025-07-09,-0.199580,100.189576,93.71
11:00,2,A300,none,1500,taker,358,-0.446543,0.777864,-0.696717,-0.199489,-5.266220,-6.331181,2025-12-02,-0.199912,172.366104,85.47
15:00,3,B40,none,OFF,maker,11,-0.810007,0.286396,-3.662471,2.034763,-8.131856,-8.551049,2026-01-27,-0.200082,16.698910,0.00
09:00,2,A200,none,1500,maker,327,-0.398869,0.549937,-0.626151,-0.175628,-5.580273,-6.699924,2025-11-20,-0.200290,142.649245,82.26
13:00,2,A150,none,1500,maker,300,-0.409356,0.459928,-0.653010,-0.182828,-5.735770,-6.510512,2025-10-10,-0.200294,138.514671,91.67
09:00,2,A200,none,2000,maker,327,-0.473669,0.620703,-0.743062,-0.219570,-7.099986,-8.098027,2025-11-20,-0.200623,168.254194,83.79
09:00,2,A300,none,4000,maker,356,-0.763106,0.975031,-1.180757,-0.371741,-9.963471,-15.717121,2025-11-20,-0.200665,292.569203,87.36
09:00,2,B10,none,1000,taker,257,-0.284281,0.450472,-0.468629,-0.107344,-3.488513,-4.201703,2025-11-20,-0.200985,82.310838,82.49
09:00,3,A150,none,1000,maker,52,-0.258433,0.281746,-0.636466,0.069912,-3.801085,-3.910698,2025-11-11,-0.201019,15.739238,67.31
13:00,2,A200,none,2000,maker,333,-0.497670,0.631347,-0.776442,-0.232730,-7.010648,-7.572504,2026-02-13,-0.201116,179.954859,87.09
09:00,3,B10,none,3000,maker,11,-0.676471,0.703702,-2.941608,0.924515,-6.554916,-10.774384,2026-06-02,-0.201146,14.457600,72.73
09:00,2,A200,none,4000,maker,327,-0.703855,0.639891,-1.102469,-0.340754,-9.870290,-15.112694,2026-06-01,-0.201793,246.441845,88.07
09:00,2,A200,none,3000,maker,327,-0.624035,0.638450,-0.974783,-0.290550,-10.026561,-12.148108,2025-11-20,-0.202145,220.025274,85.63
09:00,2,B30,none,2000,maker,293,-0.575706,0.145680,-0.956896,-0.182685,-5.522055,-6.217601,2025-07-12,-0.202323,180.786938,72.35
09:00,2,A100,none,1000,maker,250,-0.259612,0.259600,-0.423769,-0.102219,-3.721374,-4.527753,2025-11-20,-0.202347,75.062565,85.60
09:00,2,A50,none,4000,maker,175,-0.530171,0.239670,-0.938439,-0.163792,-6.041553,-15.868374,2025-07-09,-0.202358,100.087462,94.29
09:00,2,B20,none,4000,taker,290,-0.901676,1.224554,-1.467706,-0.371960,-12.446066,-14.857680,2025-11-20,-0.202415,283.010630,83.79
09:00,2,B30,none,3000,maker,292,-0.777255,0.455210,-1.292762,-0.275347,-8.352473,-9.706196,2026-01-31,-0.202623,242.770467,83.22
09:00,2,B10,none,1500,taker,257,-0.411632,0.525133,-0.673552,-0.171440,-5.644242,-6.495980,2025-07-10,-0.202831,116.930896,82.10
13:00,2,A200,none,1500,maker,333,-0.427401,0.557495,-0.664993,-0.201078,-5.534800,-6.022486,2026-02-13,-0.202848,154.736503,87.69
09:00,2,A300,none,2000,maker,356,-0.531173,0.822441,-0.825373,-0.247702,-6.631803,-8.008851,2025-11-20,-0.203209,205.594786,80.90
15:00,2,A300,none,4000,maker,367,-0.826062,1.124026,-1.273443,-0.417282,-11.904638,-15.187261,2025-10-09,-0.203287,312.162808,85.29
09:00,2,A50,none,3000,taker,175,-0.507896,0.239670,-0.897596,-0.157967,-6.060011,-11.814437,2026-02-03,-0.203744,96.131466,90.86
13:00,2,A200,none,1000,maker,333,-0.301159,0.427449,-0.466319,-0.138748,-3.510952,-5.524752,2026-04-26,-0.203968,106.405557,87.09
09:00,2,B20,none,4000,maker,289,-0.911439,1.220772,-1.459977,-0.376227,-12.692877,-14.761736,2026-06-01,-0.204158,283.031319,83.74
13:00,2,A100,none,1000,maker,266,-0.275527,0.237840,-0.445824,-0.112568,-3.651148,-5.774014,2026-04-26,-0.204341,86.160097,92.86
15:00,3,A200,none,4000,maker,53,-0.945626,0.943018,-2.313760,0.181444,-14.605976,-15.168295,2025-07-08,-0.204617,57.751951,56.60
13:00,2,A100,none,1000,taker,267,-0.277664,0.247163,-0.450980,-0.114678,-3.673212,-5.758675,2026-04-26,-0.204632,87.433168,92.51
15:00,3,A200,none,4000,taker,53,-0.948157,0.940799,-2.281733,0.183325,-14.605976,-15.168295,2025-07-08,-0.204664,57.717656,56.60
09:00,2,B15,none,1000,maker,281,-0.320416,0.673980,-0.517594,-0.127294,-3.288945,-4.048310,2025-11-20,-0.205388,101.504951,80.07
09:00,2,B10,none,2000,taker,257,-0.495007,0.550013,-0.802458,-0.206090,-7.006601,-8.079731,2025-07-10,-0.205553,139.843911,83.27
09:00,2,B10,none,1500,maker,258,-0.416907,0.519707,-0.674153,-0.174708,-5.644432,-6.611555,2025-11-20,-0.205909,118.672877,81.40
09:00,2,A300,none,1500,taker,357,-0.461857,0.771552,-0.710333,-0.219814,-5.283323,-6.346373,2025-11-20,-0.206104,179.300186,82.63
13:00,3,A100,none,4000,taker,47,-0.778525,0.504412,-1.945405,0.157048,-8.927751,-16.744994,2025-07-08,-0.206118,39.778968,74.47
09:00,2,A200,none,1000,taker,326,-0.288411,0.415045,-0.450219,-0.132550,-3.442378,-4.240174,2025-11-20,-0.206167,101.798457,82.52
13:00,3,A100,none,4000,maker,47,-0.780849,0.500747,-1.972536,0.151118,-8.927751,-16.771837,2025-07-08,-0.206508,39.677906,74.47
15:00,2,A200,none,4000,taker,343,-0.718796,0.735350,-1.099990,-0.362941,-8.631557,-15.187261,2025-10-09,-0.206656,252.890083,86.59
15:00,2,A150,none,1000,maker,321,-0.287072,0.356138,-0.447706,-0.130047,-3.530966,-4.047177,2025-09-20,-0.206662,95.487425,80.69
15:00,2,A200,none,3000,taker,343,-0.627860,0.739345,-0.966316,-0.311072,-9.031381,-11.344023,2025-11-13,-0.206879,221.332314,82.80
09:00,2,A50,none,3000,maker,175,-0.511158,0.235646,-0.902408,-0.167923,-6.066914,-11.814437,2026-02-03,-0.206978,96.122341,90.86
09:00,2,A50,none,1000,taker,175,-0.261152,0.166620,-0.453880,-0.078589,-3.809809,-4.371753,2025-11-20,-0.207351,50.095077,88.57
09:00,2,B40,none,1000,taker,295,-0.237491,-1.031283,-0.424410,-0.045431,-1.864900,-2.721628,2026-03-06,-0.207716,74.464040,69.49
09:00,2,B10,none,2000,maker,258,-0.499349,0.543756,-0.809227,-0.206618,-7.031156,-8.079731,2025-07-10,-0.207729,141.518820,82.95
11:00,2,A300,none,1500,maker,358,-0.466055,0.777864,-0.720065,-0.222525,-5.283526,-6.407181,2025-12-02,-0.207915,179.557056,85.20
09:00,2,B30,none,1000,taker,293,-0.305048,-0.876220,-0.514182,-0.095697,-2.561147,-3.589149,2025-12-12,-0.207960,89.379201,73.72
09:00,2,B30,none,4000,maker,292,-0.966464,0.579032,-1.560831,-0.386917,-11.828452,-13.631090,2026-01-31,-0.208057,298.694555,83.22
09:00,2,A50,none,2000,taker,175,-0.426532,0.223278,-0.743751,-0.137744,-6.110158,-8.294480,2025-07-10,-0.208207,80.289093,91.43
09:00,2,B10,none,4000,maker,258,-0.721121,0.559370,-1.159065,-0.312518,-9.650098,-15.435976,2025-11-20,-0.208479,197.134842,87.60
09:00,2,B10,none,4000,taker,257,-0.725025,0.560559,-1.174137,-0.320899,-9.668962,-15.291480,2025-11-20,-0.208501,197.917282,87.94
09:00,2,B10,none,1000,maker,258,-0.294135,0.443449,-0.479164,-0.117583,-3.516729,-4.346199,2025-11-20,-0.208600,84.442292,82.95
15:00,2,A200,none,3000,maker,343,-0.636588,0.749059,-0.971453,-0.319337,-9.033027,-11.344023,2025-11-13,-0.208963,227.441600,82.80
15:00,2,A200,none,4000,maker,343,-0.733695,0.748446,-1.129643,-0.361471,-8.643557,-15.187261,2025-10-09,-0.209089,261.094152,86.59
09:00,2,A50,none,1500,taker,175,-0.374054,0.216310,-0.653124,-0.124746,-5.689019,-6.710729,2025-07-10,-0.209157,70.204022,93.14
13:00,3,A100,none,2000,taker,46,-0.487756,0.339816,-1.199053,0.124686,-7.170348,-8.116974,2025-07-08,-0.209229,24.445893,71.74
13:00,3,B25,none,1500,taker,19,-0.480075,0.633338,-1.681195,0.676175,-4.030711,-4.790236,2025-10-14,-0.209477,12.717050,52.63
09:00,2,B30,none,1500,maker,293,-0.483130,-0.234430,-0.795329,-0.164159,-4.165280,-4.972923,2026-03-06,-0.210330,149.579331,74.06
09:00,2,A300,none,1500,maker,356,-0.473136,0.761529,-0.728700,-0.223436,-5.292506,-6.502373,2025-11-20,-0.210673,182.326407,82.58
15:00,2,A200,none,2000,taker,343,-0.510896,0.663599,-0.775751,-0.255370,-6.835727,-7.470844,2025-11-13,-0.210890,178.796912,85.13
09:00,2,B10,none,3000,taker,257,-0.662911,0.557458,-1.049540,-0.298724,-9.813091,-11.857618,2025-11-20,-0.211713,181.883354,83.66
09:00,3,A100,none,4000,maker,48,-0.848755,0.513059,-2.071082,0.131852,-12.054592,-15.327750,2025-07-08,-0.211746,43.708883,62.50
13:00,3,A100,none,2000,maker,46,-0.494459,0.335651,-1.215868,0.111715,-7.184357,-8.143817,2025-07-08,-0.211805,24.568492,73.91
09:00,2,B10,none,3000,maker,258,-0.659223,0.543756,-1.054461,-0.290083,-9.795979,-12.002113,2025-11-20,-0.211847,181.755500,83.72
13:00,2,A300,none,1000,taker,372,-0.338380,0.570726,-0.517402,-0.168990,-3.347314,-6.379399,2026-02-06,-0.212165,131.383288,83.06
15:00,2,A200,none,2000,maker,343,-0.516607,0.665681,-0.787987,-0.259258,-6.894400,-7.470844,2025-11-13,-0.212835,183.695346,84.84
09:00,2,A50,none,2000,maker,175,-0.439449,0.220798,-0.758533,-0.150537,-6.117061,-8.294480,2025-07-10,-0.213715,81.947038,90.86
11:00,2,B40,none,1500,maker,301,-0.414000,-1.045452,-0.693524,-0.123724,-3.421032,-4.422721,2025-12-12,-0.213874,128.091408,78.74
15:00,1,B40,none,1000,maker,386,-0.255098,-0.792000,-0.407791,-0.095832,-2.091836,-2.654340,2026-03-21,-0.214455,110.858303,23.06
13:00,3,A100,none,3000,taker,46,-0.672073,0.420913,-1.661136,0.124672,-9.153091,-12.689647,2025-07-08,-0.214484,33.243824,71.74
13:00,3,A100,none,3000,maker,46,-0.674043,0.439262,-1.670063,0.120173,-9.153091,-12.716491,2025-07-08,-0.214786,33.152866,73.91
